antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'BAG SNACKS', 'REFRGRATD JUICES/DRNKS'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.035588207232134336,0.2938650892090449,0.02385268581242248,0.6702412868632708,2.280778872601929,1.0,0.013394554119361345,2.141368469309157,0.5822754254056194,0.07805182641273807,0.5330089079332443,0.375705059016051
"frozenset({'FLUID MILK PRODUCTS', 'BAG SNACKS'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.08548802595172217,0.2938650892090449,0.05724644594981395,0.6696428571428571,2.2787424628942485,1.0,0.032124499577205964,2.1374894596915395,0.6136185011302381,0.17772511848341233,0.5321614357133205,0.432224025974026
"frozenset({'CHEESE', 'REFRGRATD JUICES/DRNKS'})",frozenset({'FLUID MILK PRODUCTS'}),0.0444614063543555,0.3322202079954203,0.029768151893903253,0.6695278969957081,2.0153135808190745,1.0,0.014997174227090368,2.0206843056761956,0.5272411894978046,0.0858085808580858,0.5051181437936872,0.37956578652197814
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'VEGETABLES - ALL OTHERS'})",frozenset({'FLUID MILK PRODUCTS'}),0.03577902871863372,0.3322202079954203,0.02394809655567217,0.6693333333333333,2.014727934137469,1.0,0.01206158019289356,2.0194953387235275,0.5223440297783731,0.06960621186910705,0.504826784778778,0.3707091709745357
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'FRUIT - SHELF STABLE'})",frozenset({'FLUID MILK PRODUCTS'}),0.036637725407880926,0.3322202079954203,0.02452056101517031,0.6692708333333334,2.0145398059065673,1.0,0.012348768259685013,2.019113701809123,0.5227615090817513,0.07121086173455252,0.5047331910511026,0.37153949478269194
"frozenset({'BEEF', 'CANNED JUICES'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.030817670069649843,0.2938650892090449,0.020608720541933023,0.6687306501547988,2.2756382935949504,1.0,0.011552483177700459,2.131603515752136,0.5783874049280626,0.067775337307813,0.5308696046848326,0.3694302601423345
"frozenset({'COOKIES/CONES', 'CHEESE'})",frozenset({'FLUID MILK PRODUCTS'}),0.034538689056387746,0.3322202079954203,0.02308939986642496,0.6685082872928177,2.0122445029052334,1.0,0.011614949404222676,2.014469039213816,0.521038485003663,0.06718489727928928,0.5035912786278073,0.3690042872420436
"frozenset({'BEEF', 'LUNCHMEAT'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.037114779124129374,0.2938650892090449,0.024806793244919377,0.6683804627249358,2.2744466330584587,1.0,0.0139000553666331,2.129352560447144,0.5819308515503522,0.08102212527267061,0.5303736832617284,0.3763980235702601
"frozenset({'SOUP', 'BEEF'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.04140826257036542,0.2938650892090449,0.027669115542410076,0.6682027649769585,2.2738419414686697,1.0,0.015500672768178085,2.1282121616894063,0.5844153169757313,0.08995037220843674,0.5301220348227945,0.38117930456640137
"frozenset({'SOUP', 'CHEESE'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.04904112203034062,0.2938650892090449,0.032725884934643644,0.6673151750972763,2.270821542270959,1.0,0.01831441123428594,2.12253417629562,0.5884909998914787,0.10550599815441404,0.5288650655579723,0.38933940573045633
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'MEAT - SHELF STABLE'})",frozenset({'FLUID MILK PRODUCTS'}),0.04178990554336418,0.3322202079954203,0.027859937028909456,0.6666666666666667,2.006701129618993,1.0,0.013976485917184039,2.0033393760137397,0.5235487404162102,0.0804851157662624,0.5008334523979617,0.3752632586636033
"frozenset({'CRACKERS/MISC BKD FD', 'TROPICAL FRUIT'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03320293865089209,0.2938650892090449,0.02213529243392806,0.6666666666666666,2.2686147186147188,1.0,0.01237810790528121,2.118404732372865,0.5784071844468568,0.0725907384230288,0.5279466738729,0.370995670995671
"frozenset({'SOUP', 'VEGETABLES - SHELF STABLE'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.036637725407880926,0.2938650892090449,0.024425150271920618,0.6666666666666666,2.2686147186147188,1.0,0.013658601826517198,2.118404732372865,0.580469446370209,0.07980049875311722,0.5279466738729,0.3748917748917749
"frozenset({'SOUP', 'BAKED BREAD/BUNS/ROLLS'})",frozenset({'FLUID MILK PRODUCTS'}),0.057818910409312085,0.3322202079954203,0.038545940272874724,0.6666666666666666,2.006701129618993,1.0,0.01933732983062449,2.003339376013739,0.5324556962025316,0.10966340933767643,0.5008334523979615,0.3913459697491863
"frozenset({'BEEF', 'MILK BY-PRODUCTS'})",frozenset({'CHEESE'}),0.03282129567789333,0.22469230035301976,0.02184906020417899,0.6656976744186046,2.96270799387745,1.0,0.014474367777746511,2.3191812928570537,0.6849519659270612,0.09271255060728743,0.5688133553508977,0.3814687947464573
"frozenset({'CHEESE', 'COLD CEREAL'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.05047228317908597,0.2938650892090449,0.03358458162389085,0.665406427221172,2.2643262219821767,1.0,0.018752539624884573,2.1104258068272053,0.5880476286173633,0.10807491556647221,0.5261619732070131,0.3898460707534432
"frozenset({'FROZEN PIZZA', 'CHEESE'})",frozenset({'FLUID MILK PRODUCTS'}),0.04646503196259899,0.3322202079954203,0.03091308081289953,0.6652977412731006,2.002580593418543,1.0,0.015476458229771043,1.9951457589339283,0.5250403328416803,0.08888888888888888,0.4987834871100682,0.37917385627698685
"frozenset({'COOKIES/CONES', 'BAKED BREAD/BUNS/ROLLS'})",frozenset({'FLUID MILK PRODUCTS'}),0.04474763858410457,0.3322202079954203,0.029768151893903253,0.6652452025586354,2.002422449172044,1.0,0.014902082096188138,1.9948326270710057,0.5240551082290994,0.08573784006595218,0.49870481040392306,0.37742443930344177
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'TROPICAL FRUIT'})",frozenset({'FLUID MILK PRODUCTS'}),0.07890468466749356,0.3322202079954203,0.05247590878732945,0.6650544135429262,2.00184816437203,1.0,0.02626217803528169,1.993696346526308,0.5433331449987758,0.14631550944400104,0.49841910392104716,0.411504805852451
"frozenset({'BAG SNACKS', 'REFRGRATD JUICES/DRNKS'})",frozenset({'FLUID MILK PRODUCTS'}),0.035588207232134336,0.3322202079954203,0.0236618643259231,0.6648793565683646,2.0013212338291297,1.0,0.011838742717079308,1.992654899341666,0.5187930033062281,0.0687551982256723,0.4981569561641705,0.36805139568797324
"frozenset({'BEEF', 'REFRGRATD JUICES/DRNKS'})",frozenset({'FLUID MILK PRODUCTS'}),0.03530197500238527,0.3322202079954203,0.02347104283942372,0.6648648648648648,2.001277613052455,1.0,0.011743013361482157,1.9925687342072136,0.5186277844382637,0.0682196339434276,0.49813525484335597,0.36775695856683793
"frozenset({'TROPICAL FRUIT', 'CHEESE'})",frozenset({'FLUID MILK PRODUCTS'}),0.05476576662532201,0.3322202079954203,0.036351493178131855,0.6637630662020906,1.9979611421206522,1.0,0.01815719879883873,1.9860393814022215,0.5284296185496244,0.1036734693877551,0.49648531173940724,0.38659146991896604
"frozenset({'PASTA SAUCE', 'CHEESE'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03263047419139395,0.2938650892090449,0.02165823871767961,0.6637426900584795,2.258664654059391,1.0,0.012069281508492189,2.0999838216565796,0.5760575576578076,0.07104851330203445,0.5238058552226623,0.3687219943798891
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'BAKED SWEET GOODS'})",frozenset({'FLUID MILK PRODUCTS'}),0.0501860509493369,0.3322202079954203,0.03329834939414178,0.6634980988593155,1.997163576721564,1.0,0.016625529109284314,1.984475540081406,0.5256712512898299,0.09538125170811695,0.49608852323824637,0.3818639259374119
"frozenset({'BEEF', 'FROZEN PIZZA'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.037401011353878445,0.2938650892090449,0.024806793244919377,0.6632653061224489,2.2570401537238274,1.0,0.013815941706903387,2.0970067047731393,0.5785813948168989,0.0809464508094645,0.5231298031981336,0.37384044526901666
"frozenset({'BAG SNACKS', 'CHEESE'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.07785516649174697,0.2938650892090449,0.051617212098082246,0.6629901960784315,2.256103975681182,1.0,0.02873829665159998,2.095294862565162,0.6037641775830431,0.1612518628912072,0.5227402033641454,0.41931977336389104
"frozenset({'SOFT DRINKS', 'EGGS'})",frozenset({'FLUID MILK PRODUCTS'}),0.05152180135483255,0.3322202079954203,0.03415704608338899,0.662962962962963,1.9955527900099985,1.0,0.01704046252098779,1.9813246575960057,0.525985436983229,0.09770742358078602,0.49528715742460566,0.38288871870147
"frozenset({'BEEF', 'FRZN MEAT/MEAT DINNERS'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03196259898864612,0.2938650892090449,0.021181185001431162,0.6626865671641792,2.2550707501453773,1.0,0.011788492998279741,2.0934088063271683,0.5749312292777697,0.06952709051049172,0.522310216247502,0.3673822446210506
"frozenset({'BEEF', 'CANNED JUICES'})",frozenset({'FLUID MILK PRODUCTS'}),0.030817670069649843,0.3322202079954203,0.020417899055433644,0.6625386996904025,1.994275735627544,1.0,0.010179646294960334,1.978833695573204,0.5144179901481821,0.05959342801448064,0.4946518233254905,0.3619988156694402
"frozenset({'FLUID MILK PRODUCTS', 'SOFT DRINKS', 'REFRGRATD JUICES/DRNKS'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.030245205610151704,0.2938650892090449,0.02003625608243488,0.6624605678233437,2.2543016919988528,1.0,0.011148246037661744,2.092007165614324,0.5737570510297783,0.06589268904926263,0.5219901650258703,0.3653211930025809
"frozenset({'SOUP', 'TROPICAL FRUIT'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03320293865089209,0.2938650892090449,0.02194447094742868,0.6609195402298851,2.249057695178385,1.0,0.01218728641878183,2.0824995674173934,0.5744425231379179,0.07191994996873047,0.5198078234224328,0.3677974324526049
"frozenset({'FROZEN PIZZA', 'BAG SNACKS'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.04331647743535922,0.2938650892090449,0.028623222974906975,0.6607929515418502,2.248626923737056,1.0,0.015894022469143558,2.081722399344764,0.5804261826402048,0.09276437847866421,0.5196285535887221,0.3790977744722238
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'SALAD MIX'})",frozenset({'FLUID MILK PRODUCTS'}),0.037401011353878445,0.3322202079954203,0.02471138250166969,0.6607142857142858,1.988784155247395,1.0,0.012286010730445116,1.9681930711713933,0.516497764490628,0.07164591977869986,0.49191976404792537,0.3675484122425536
"frozenset({'FLUID MILK PRODUCTS', 'CHEESES'})",frozenset({'DELI MEATS'}),0.030626848583150464,0.08291193588398053,0.02022707756893426,0.660436137071651,7.965513409261191,1.0,0.01768774626287971,2.7007822805618553,0.9020868927351062,0.21676891615541918,0.6297369072667472,0.4521973550720741
"frozenset({'BEEF', 'DINNER MXS:DRY'})",frozenset({'FLUID MILK PRODUCTS'}),0.03511115351588589,0.3322202079954203,0.023184810609674648,0.6603260869565217,1.9876156569188121,1.0,0.011520175885667906,1.9659437076614825,0.5149656616855052,0.06736900471305793,0.49133843654683584,0.36505678270858827
"frozenset({'SOFT DRINKS', 'MEAT - SHELF STABLE'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03482492128613682,0.2938650892090449,0.022993989123175268,0.6602739726027397,2.24686087884718,1.0,0.012760160522726705,2.07854227773144,0.5749574643676917,0.07521847690387017,0.5188935963855309,0.36926036292474645
"frozenset({'SOFT DRINKS', 'LUNCHMEAT'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.0501860509493369,0.2938650892090449,0.0331075279076424,0.6596958174904943,2.244893462051257,1.0,0.018359599568365845,2.075010966905265,0.5838454601904538,0.10647437864375577,0.5180748362542725,0.386179077576416
"frozenset({'FLUID MILK PRODUCTS', 'HISPANIC'})",frozenset({'CHEESE'}),0.0321534204751455,0.22469230035301976,0.021181185001431162,0.658753709198813,2.931803662892891,1.0,0.013956558990652835,2.2719886502698463,0.6808031908091057,0.08987854251012145,0.5598569562038838,0.37651061256118995
"frozenset({'CHEESE', 'VEGETABLES - SHELF STABLE'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.05142639061158286,0.2938650892090449,0.03387081385363992,0.6586270871985158,2.2412566561453393,1.0,0.018758392988867934,2.0685147658495917,0.583846875256771,0.1087622549019608,0.5165613431870888,0.38694341372912805
"frozenset({'MARGARINES', 'CHEESE'})",frozenset({'FLUID MILK PRODUCTS'}),0.03158095601564736,0.3322202079954203,0.020799542028432403,0.6586102719033233,1.9824509649106064,1.0,0.010307710252219817,1.9560629305620878,0.5117349844081891,0.060639777468706545,0.4887690041175499,0.3606089843146714
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'MILK BY-PRODUCTS'})",frozenset({'FLUID MILK PRODUCTS'}),0.04407976338135674,0.3322202079954203,0.029004865947905734,0.658008658008658,1.9806400759875775,1.0,0.014360677788962488,1.9526219234564295,0.5179435388551227,0.08351648351648353,0.48786808752518146,0.37265740195091146
"frozenset({'SOFT DRINKS', 'CONDIMENTS/SAUCES'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03625608243488217,0.2938650892090449,0.02385268581242248,0.6578947368421053,2.238764524948736,1.0,0.013198288913325345,2.064086662312023,0.5741411741411743,0.07788161993769471,0.515524217922187,0.36953178400546827
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'PORK'})",frozenset({'FLUID MILK PRODUCTS'}),0.032344241961644885,0.3322202079954203,0.02127659574468085,0.6578171091445427,1.9800635040045813,1.0,0.010531184952728987,1.9515288749099353,0.5115100991923652,0.061978877153974425,0.48758124316958884,0.36093038110874465
"frozenset({'SOFT DRINKS', 'REFRGRATD JUICES/DRNKS'})",frozenset({'FLUID MILK PRODUCTS'}),0.045987978246350536,0.3322202079954203,0.030245205610151704,0.657676348547718,1.9796398073316002,1.0,0.014967069911860266,1.950726422704288,0.5187121235782884,0.08692075678639978,0.4873704542261226,0.3743579904714466
"frozenset({'BAKED SWEET GOODS', 'SOFT DRINKS'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.042362370002862325,0.2938650892090449,0.027859937028909456,0.6576576576576576,2.237957762957763,1.0,0.015411115388911751,2.0626572394156844,0.5776339871243523,0.09034653465346536,0.5151884758694648,0.3762314262314262
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'HISPANIC'})",frozenset({'FLUID MILK PRODUCTS'}),0.03177177750214674,0.3322202079954203,0.02089495277168209,0.6576576576576576,1.9795835467863037,1.0,0.010339726241534685,1.9506199187502193,0.5110812036652069,0.060901001112347045,0.48734246462493347,0.3602762728265313
"frozenset({'SOFT DRINKS', 'YOGURT'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03091308081289953,0.2938650892090449,0.020322488312183952,0.6574074074074074,2.237106180856181,1.0,0.011238213061374817,2.0611505504168424,0.570634003885477,0.06675023503603887,0.5148340814804806,0.3632816257816258
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'APPLES'})",frozenset({'FLUID MILK PRODUCTS'}),0.030626848583150464,0.3322202079954203,0.020131666825684572,0.6573208722741433,1.9785698053719976,1.0,0.009956808819146082,1.9487028475770005,0.510210564615442,0.05874164810690423,0.4868381286334184,0.35895911505723244
"frozenset({'ICE CREAM/MILK/SHERBTS', 'CHEESE'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03196259898864612,0.2938650892090449,0.020990363514931783,0.6567164179104479,2.234754797441365,1.0,0.011597671511780362,2.0570016966519136,0.5707668046520796,0.06885758998435056,0.5138555298094046,0.36407249466950964
"frozenset({'ICE CREAM/MILK/SHERBTS', 'CHEESE'})",frozenset({'FLUID MILK PRODUCTS'}),0.03196259898864612,0.3322202079954203,0.020990363514931783,0.6567164179104479,1.9767503664903516,1.0,0.01037174223084956,1.9452715680133417,0.510434026844435,0.06116207951070337,0.485932958439692,0.3599492485876191
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'SALD DRSNG/SNDWCH SPRD'})",frozenset({'FLUID MILK PRODUCTS'}),0.03997710142162007,0.3322202079954203,0.026237954393664727,0.6563245823389021,1.975570921164283,1.0,0.012956753444320094,1.9430537003466588,0.5143806581015883,0.07584114726971869,0.48534618481126346,0.367651090709945
"frozenset({'CONVENIENT BRKFST/WHLSM SNACKS', 'SOFT DRINKS'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03243965270489457,0.2938650892090449,0.02127659574468085,0.6558823529411765,2.2319165393430103,1.0,0.011743714308646572,2.05201598007628,0.5704601000334742,0.06975289333750391,0.5126743603805527,0.3641424751718869
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'MILK BY-PRODUCTS'})",frozenset({'CHEESE'}),0.04407976338135674,0.22469230035301976,0.028909455204656043,0.6558441558441558,2.9188546061157523,1.0,0.019005071771482192,2.2527808631251873,0.6877141352222855,0.1205250596658711,0.5561041837807773,0.3922532881131607
"frozenset({'FLUID MILK PRODUCTS', 'FRUIT - SHELF STABLE'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.037401011353878445,0.2938650892090449,0.02452056101517031,0.6556122448979592,2.230997382719322,1.0,0.013529709477154319,2.050406555778181,0.5732085605426877,0.07993779160186626,0.5122918441799095,0.3695269016697588
"frozenset({'CRACKERS/MISC BKD FD', 'CHEESE'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.051330979868333175,0.2938650892090449,0.03358458162389085,0.654275092936803,2.2264471587891665,1.0,0.018500198645695434,2.04247624734158,0.580659760635623,0.10777709736680956,0.5103982230875059,0.38428040361125865
"frozenset({'FLUID MILK PRODUCTS', 'REFRGRATD DOUGH PRODUCTS'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.040549565881118216,0.2938650892090449,0.026524186623413798,0.6541176470588236,2.2259113827349126,1.0,0.01460808482837095,2.0415465107901767,0.5740221665149982,0.08614812519367837,0.5101752545363505,0.3721886936592819
"frozenset({'SOFT DRINKS', 'VEGETABLES - SHELF STABLE'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.04656044270584868,0.2938650892090449,0.030436027096651084,0.6536885245901639,2.224451112412178,1.0,0.016753538447284236,2.0390167838224027,0.5773317184097834,0.09818405663281012,0.5095675484704104,0.3786299765807962
"frozenset({'FLUID MILK PRODUCTS', 'BATH TISSUES'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03139013452914798,0.2938650892090449,0.02051330979868333,0.6534954407294833,2.2237940630797777,1.0,0.011288845114991338,2.0378805758791603,0.5681524547803618,0.06731371321227302,0.5092941108344432,0.361650317767339
"frozenset({'FLUID MILK PRODUCTS', 'CHEESE', 'EGGS'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.04398435263810705,0.2938650892090449,0.028718633718156663,0.6529284164859002,2.2218645237625716,1.0,0.015793168006357244,2.034551211716439,0.5752286125423572,0.09290123456790123,0.5084911137939089,0.37532784460658647
frozenset({'COLD CEREAL'}),frozenset({'FLUID MILK PRODUCTS'}),0.12145787615685526,0.3322202079954203,0.07928632764049232,0.6527886881382561,1.9649276968343083,1.0,0.03893556676097986,1.923266233533552,0.5589662784728603,0.2117737003058104,0.4800511845087958,0.44572231649876615
"frozenset({'COOKIES/CONES', 'SOFT DRINKS'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03625608243488217,0.2938650892090449,0.0236618643259231,0.6526315789473685,2.2208544087491457,1.0,0.013007467426825965,2.032812621973962,0.5704034413711834,0.07721046077210461,0.508070744351759,0.3665755297334245
frozenset({'DELI MEATS'}),frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.08291193588398053,0.2938650892090449,0.05409789142257418,0.6524741081703107,2.2203185479652685,1.0,0.029732967987533627,2.031891514825629,0.5993035968413968,0.167652276759314,0.5078477405395252,0.4182825086306099
"frozenset({'SOUP', 'TROPICAL FRUIT'})",frozenset({'FLUID MILK PRODUCTS'}),0.03320293865089209,0.3322202079954203,0.02165823871767961,0.6522988505747126,1.9634532604461696,1.0,0.01062755153302106,1.920556757170196,0.5075452429819958,0.06300305301137941,0.47931765293235645,0.35874563436260043
"frozenset({'CHEESE', 'MEAT - SHELF STABLE'})",frozenset({'FLUID MILK PRODUCTS'}),0.03263047419139395,0.3322202079954203,0.02127659574468085,0.652046783625731,1.962694525899278,1.0,0.010436092821826759,1.9191654526518174,0.5070413627262663,0.061927242432657584,0.47894018276629324,0.3580452183493388
"frozenset({'PASTA SAUCE', 'CHEESE'})",frozenset({'FLUID MILK PRODUCTS'}),0.03263047419139395,0.3322202079954203,0.02127659574468085,0.652046783625731,1.962694525899278,1.0,0.010436092821826759,1.9191654526518174,0.5070413627262663,0.061927242432657584,0.47894018276629324,0.3580452183493388
"frozenset({'BEEF', 'PORK'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.031199313042648603,0.2938650892090449,0.020322488312183952,0.6513761467889908,2.2165822709400693,1.0,0.011154099401645102,2.0254922441108976,0.5665303620026244,0.06668753913587978,0.5062928515734918,0.3602659954724175
"frozenset({'SOUP', 'BAG SNACKS'})",frozenset({'FLUID MILK PRODUCTS'}),0.03530197500238527,0.3322202079954203,0.022993989123175268,0.6513513513513512,1.960601238803421,1.0,0.011265959645233706,1.9153373879201119,0.5078816013618133,0.06674051509277208,0.47789877318381374,0.3602822236366176
"frozenset({'BAG SNACKS', 'CANNED JUICES'})",frozenset({'FLUID MILK PRODUCTS'}),0.03091308081289953,0.3322202079954203,0.020131666825684572,0.6512345679012346,1.9602497145815163,1.0,0.009861716688243854,1.9146960407918923,0.5054870756609385,0.058692628650904036,0.47772389000897836,0.3559159628707781
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'REFRGRATD DOUGH PRODUCTS'})",frozenset({'CHEESE'}),0.03577902871863372,0.22469230035301976,0.02328022135292434,0.6506666666666666,2.8958120311394193,1.0,0.015240949085737771,2.2193922699818134,0.67896647990319,0.09814963797264682,0.549426203954385,0.37713800424628446
"frozenset({'TROPICAL FRUIT', 'VEGETABLES - SHELF STABLE'})",frozenset({'FLUID MILK PRODUCTS'}),0.03110390229939891,0.3322202079954203,0.02022707756893426,0.6503067484662577,1.9574569301191405,1.0,0.009893732677558723,1.9096158964341492,0.504835428221064,0.058954393770856504,0.4763344807365119,0.3555956487879824
"frozenset({'FLUID MILK PRODUCTS', 'BEEF'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.08644213338421906,0.2938650892090449,0.05619692777406736,0.6501103752759382,2.2122749491126976,1.0,0.030794602535693664,2.0181647608094804,0.5998269403822029,0.17338828377980572,0.5045003166149314,0.42067207075485225
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'SOFT DRINKS', 'BAG SNACKS', 'CHEESE'})",frozenset({'FLUID MILK PRODUCTS'}),0.03243965270489457,0.3322202079954203,0.02108577425818147,0.6499999999999999,1.9565336013785177,1.0,0.010308666089262198,1.9079422628702272,0.5052831991989866,0.061371841155234655,0.47587512501785956,0.3567346352670878
"frozenset({'FLUID MILK PRODUCTS', 'HISPANIC'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.0321534204751455,0.2938650892090449,0.02089495277168209,0.6498516320474778,2.211394466068057,1.0,0.011446184995377527,2.016673431665694,0.5659953293577057,0.06848030018761726,0.5041338948101086,0.36047776407568694
"frozenset({'CHEESE', 'POTATOES'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03320293865089209,0.2938650892090449,0.021562827974429922,0.6494252873563219,2.2099436483057175,1.0,0.011805643445783071,2.0142208930758394,0.5663026875301849,0.07058088694565898,0.5035301225214984,0.36140095536647265
"frozenset({'FLUID MILK PRODUCTS', 'CONVENIENT BRKFST/WHLSM SNACKS'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.04188531628661387,0.2938650892090449,0.027192061826161625,0.6492027334851936,2.2091863148241284,1.0,0.014883429619046777,2.0129430249170737,0.5712725849676971,0.08812615955473099,0.5032149506361727,0.3708676005088306
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'SOFT DRINKS', 'CHEESE'})",frozenset({'FLUID MILK PRODUCTS'}),0.058200553382310845,0.3322202079954203,0.037782654326877205,0.6491803278688525,1.9540663458912817,1.0,0.018447254376757333,1.9034844538448301,0.5184189171627122,0.10714285714285714,0.47464766629424815,0.3814540352727376
"frozenset({'DELI MEATS', 'CHEESE'})",frozenset({'FLUID MILK PRODUCTS'}),0.03444327831313806,0.3322202079954203,0.02232611392042744,0.6481994459833795,1.9511138407098796,1.0,0.010883360835192566,1.8981772040445142,0.5048613222526266,0.06483790523690773,0.4731787960211174,0.3577011015097828
"frozenset({'SALD DRSNG/SNDWCH SPRD', 'CHEESE'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03768724358362752,0.2938650892090449,0.024425150271920618,0.6481012658227848,2.2054381061976,1.0,0.013350185074174912,2.006642372391563,0.5679809884989094,0.0795278036657347,0.5016550962151881,0.365609074469834
"frozenset({'TROPICAL FRUIT', 'EGGS'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.037401011353878445,0.2938650892090449,0.024234328785421238,0.6479591836734694,2.204954611714816,1.0,0.013243477247405247,2.0058325002177857,0.5677088089234162,0.07893101305158484,0.5014538851616852,0.3652133580705009
"frozenset({'BEEF', 'CONDIMENTS/SAUCES'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03196259898864612,0.2938650892090449,0.02070413128518271,0.6477611940298508,2.204280868385346,1.0,0.01131143928203129,2.004705043347203,0.56437623598685,0.06785490931832396,0.5011735001522586,0.3591078697421981
"frozenset({'CHEESE', 'REFRGRATD DOUGH PRODUCTS'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.035969850205133096,0.2938650892090449,0.02328022135292434,0.6472148541114059,2.20242171621482,1.0,0.01270993811355692,2.0016004614149634,0.5663249743649651,0.07594148770619359,0.5003997954251649,0.36321781666609254
"frozenset({'CHEESE', 'FRUIT - SHELF STABLE'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03243965270489457,0.2938650892090449,0.020990363514931783,0.6470588235294118,2.201890756302521,1.0,0.011457482078897505,2.000715580574373,0.5641455477763535,0.06875,0.5001788311595413,0.3592436974789916
"frozenset({'CHEESE', 'FRUIT - SHELF STABLE'})",frozenset({'FLUID MILK PRODUCTS'}),0.03243965270489457,0.3322202079954203,0.020990363514931783,0.6470588235294118,1.947680508159611,1.0,0.01021325534601251,1.8920427440129761,0.5028820898064563,0.06107717934480844,0.4714707143037241,0.3551204513971011
"frozenset({'BAKED BREAD/BUNS/ROLLS', 'BEEF', 'VEGETABLES - SHELF STABLE'})",frozenset({'CHEESE'}),0.03186718824539643,0.22469230035301976,0.020608720541933023,0.6467065868263474,2.878187573896793,1.0,0.013448408709292188,2.1945150142550123,0.6740388511108921,0.08734330772341285,0.5443184514554451,0.36921316602463866
"frozenset({'CHEESE', 'CANNED JUICES'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.038068886556626276,0.2938650892090449,0.024615971758419997,0.6466165413533834,2.200385704521043,1.0,0.013428855014368007,1.9982115560680218,0.5671240017899735,0.08009934802856257,0.4995524888426985,0.3651913875598086
"frozenset({'DRY NOODLES/PASTA', 'BEEF'})",frozenset({'BAKED BREAD/BUNS/ROLLS'}),0.03263047419139395,0.2938650892090449,0.02108577425818147,0.6461988304093568,2.1989642667274247,1.0,0.01149681704899405,1.9958523924835263,0.5636320306116028,0.06904092471102781,0.4989609433212361,0.3589760385813018
